Image,Bead,X_measured_FWHM,Y_measured_FWHM,Z_measured_FWHM,X_theoretical_FWHM,Y_theoretical_FWHM,Z_theoretical_FWHM,X_ratio,Y_ratio,Z_ratio,X_fit,Y_fit,Z_fit,Lateral_Asymmetry,X_coordinate,Y_coordinate,X_validity,Y_validity,Z_validity
GreenBeads63x.lif-Series004,bead400,,,,,,,,,,0.9935016598689657,0.9896226462169267,0.9847212837684383,,1636,1400,valid,valid,valid
GreenBeads63x.lif-Series004,bead401,,,,,,,,,,0.9900027417783311,0.9867908268506022,0.9805741906528482,,1842,1127,valid,valid,valid
GreenBeads63x.lif-Series004,bead402,,,,,,,,,,0.9962464489168618,0.9938940111499801,0.9867739345150877,,32,1979,valid,valid,valid
GreenBeads63x.lif-Series004,bead403,,,,,,,,,,0.9971697850524356,0.9914194721894526,0.9795046187079637,,21,1558,valid,valid,valid
GreenBeads63x.lif-Series004,bead404,,,,,,,,,,0.995842559358919,0.989301727622391,0.9870489072520972,,291,1245,valid,valid,valid
GreenBeads63x.lif-Series004,bead405,,,,,,,,,,0.9966657969219732,0.9932991222739816,0.9869294070846457,,1823,327,valid,valid,valid
GreenBeads63x.lif-Series004,bead406,,,,,,,,,,0.9885852191669476,0.9910888743397585,0.9790652498285544,,1406,1529,valid,valid,valid
GreenBeads63x.lif-Series004,bead407,,,,,,,,,,0.9951399107372689,0.9923129109982104,0.9857683854837695,,1992,373,valid,valid,valid
GreenBeads63x.lif-Series004,bead408,,,,,,,,,,0.9940043754828335,0.9879175427952048,0.9789571680783321,,228,1762,valid,valid,valid
GreenBeads63x.lif-Series004,bead409,,,,,,,,,,0.9974942818160232,0.9963812269604084,0.9855305001583643,,1201,1602,valid,valid,valid
GreenBeads63x.lif-Series004,bead410,,,,,,,,,,0.993298669544763,0.9920290212236381,0.9802702572682805,,697,1881,valid,valid,valid
GreenBeads63x.lif-Series004,bead411,,,,,,,,,,0.9940457883428201,0.9874539016607744,0.9768389575124361,,583,912,valid,valid,valid
GreenBeads63x.lif-Series004,bead412,,,,,,,,,,0.9952336797466537,0.9863830110580086,0.971686721490904,,1835,1865,valid,valid,valid
GreenBeads63x.lif-Series004,bead413,,,,,,,,,,0.9936093051841288,0.991918250761831,0.9749959062640069,,583,99,valid,valid,valid
GreenBeads63x.lif-Series004,bead414,,,,,,,,,,0.9889895007200658,0.9900082314924703,0.9766510428472436,,946,1202,valid,valid,valid
GreenBeads63x.lif-Series004,bead415,,,,,,,,,,0.9856154046721682,0.9817227740520562,0.9741207474117061,,1747,733,valid,valid,valid
GreenBeads63x.lif-Series004,bead416,,,,,,,,,,0.9897385151703232,0.9846833293362435,0.9784776009317442,,35,41,outlier (above upper fence of 0.297µm),outlier (above upper fence of 0.308µm),valid
GreenBeads63x.lif-Series004,bead417,,,,,,,,,,0.9903344342155932,0.9896114950901097,0.981217087389861,,1910,619,valid,valid,valid
GreenBeads63x.lif-Series004,bead418,,,,,,,,,,0.9634458793840288,0.9750338087320447,0.9424957956006254,,1588,867,valid,valid,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead419,,,,,,,,,,0.6407407386929809,0.49788780122818077,0.08543208926435297,,964,1012,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead420,,,,,,,,,,0.8757037810656726,0.6943013371740423,0.627058555509178,,1167,731,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead421,,,,,,,,,,0.6853710787797922,0.6298355732139549,0.47483358408711573,,1035,836,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead422,,,,,,,,,,0.6931223486636311,0.20632844916934834,0.07336117287607213,,1038,803,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead423,,,,,,,,,,0.8512794130954412,0.8788188240995585,0.6847294025700678,,643,406,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead424,,,,,,,,,,0.3658768268940198,0.3511368511369761,0.02034533270724015,,1441,783,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead425,,,,,,,,,,0.5350632737181036,0.3444232797584107,0.12227097937741715,,1334,843,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead426,,,,,,,,,,0.44082780791725185,0.31822707953816076,0.0343969158126427,,1215,1194,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead427,,,,,,,,,,0.33789145044368984,0.12494535891646896,0.12047063757224441,,189,567,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead428,,,,,,,,,,0.33841807939358837,0.22337962930257083,0.06425164299185326,,1546,819,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead429,,,,,,,,,,0.3458033562411734,0.21935757588505822,0.06359142607032164,,963,1240,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead430,,,,,,,,,,0.5577938215250874,0.19874060454364395,0.09181207829923832,,226,721,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead431,,,,,,,,,,0.39665462990369293,-0.012425837846207655,0.10518003120373043,,830,517,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead432,,,,,,,,,,0.4441912604572399,0.39219907242014895,0.017679760345388096,,1088,621,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead433,,,,,,,,,,0.5100635132780016,0.4531637625023045,0.08379980516702457,,338,1321,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead434,,,,,,,,,,0.4856481469591759,0.26756300492598917,0.0452405498191083,,32,672,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead435,,,,,,,,,,0.6787610603424727,0.6363320958646341,0.12574716846397838,,624,1314,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead436,,,,,,,,,,0.4656916450884636,0.33791324679685997,0.10420036566037605,,547,1367,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead437,,,,,,,,,,0.2336012901998481,0.4159472755967315,0.05105583161247196,,1497,1401,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead438,,,,,,,,,,0.4808651832778792,0.28033692886856443,0.07624781773195533,,1427,523,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead439,,,,,,,,,,0.8430686354965995,0.7983016726493055,0.6862385039394292,,1904,830,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead440,,,,,,,,,,0.23809790650602525,0.4471856710010448,0.06269568889957078,,1196,1856,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead441,,,,,,,,,,0.37897059290433677,0.5052436833728691,0.0,,561,417,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead442,,,,,,,,,,0.30288065762990624,0.38444174777992046,0.08321724172615685,,584,1548,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead443,,,,,,,,,,0.4009563993430634,0.4398026210174669,0.028729262648805598,,1606,1444,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead444,,,,,,,,,,0.5756861821241157,0.4472277793995185,0.09526878727360877,,1986,1056,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead445,,,,,,,,,,0.5741743118836394,0.41850599542897704,0.0,,156,545,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead446,,,,,,,,,,0.8971795948464638,0.9064642373650663,0.8655663347933498,,1335,56,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead447,,,,,,,,,,0.27479188535581234,0.3160255832338458,0.08699665555357816,,522,1942,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead448,,,,,,,,,,0.35757486188644294,0.12354288710951467,0.0800127730133725,,1115,1985,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead449,,,,,,,,,,0.43574880230950397,0.6128081715834396,0.11098108550073482,,1078,2031,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead450,,,,,,,,,,0.35355998233647257,-0.07488905535558033,0.05544731306203676,,1591,1647,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead451,,,,,,,,,,0.4292388636072263,0.30364934085145423,0.07342828522354239,,2025,723,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead452,,,,,,,,,,0.43876773843373174,0.49155057014588044,0.12392458138585682,,43,949,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead453,,,,,,,,,,-0.023168173751938692,0.2671035646913382,0.11819141274203271,,1914,568,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead454,,,,,,,,,,0.14587178630872344,0.16245253657140946,0.06234555582536383,,187,1988,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead455,,,,,,,,,,0.4481139666256705,0.5324865285234914,0.10732436696439551,,2006,908,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead456,,,,,,,,,,0.49631764207840656,0.3793503821291653,0.05894327958297685,,643,69,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead457,,,,,,,,,,0.30448496926334634,0.10167793855800533,0.054315407873751775,,2003,198,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead458,,,,,,,,,,0.34004963781666087,0.31418424295127145,0.11443971166159206,,1989,1727,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead459,,,,,,,,,,0.8166486575377745,0.8773566799902419,0.7193066193545196,,107,144,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead460,,,,,,,,,,0.5263851218297189,0.445877603886795,0.0332426057304257,,94,333,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series004,bead461,,,,,,,,,,0.5082141057115361,0.5282689583471737,0.050510064090592555,,2011,1974,R2 below R2 Threshold,R2 below R2 Threshold,R2 below R2 Threshold
GreenBeads63x.lif-Series003,bead0,,,,,,,,,,0.9980484752985582,0.6857074475278984,0.9877164062281235,,1132,1998,outlier (above upper fence of 0.297µm),R2 below R2 Threshold,outlier (above upper fence of 1.038µm)
GreenBeads63x.lif-Series003,bead1,,,,,,,,,,0.9970004928941255,0.993019074012409,0.9911932077869683,,1218,448,valid,outlier (above upper fence of 0.308µm),valid
GreenBeads63x.lif-Series003,bead2,,,,,,,,,,0.9972622123389383,0.9917914282958032,0.9830222983149471,,1649,477,valid,valid,valid
GreenBeads63x.lif-Series003,bead3,,,,,,,,,,0.9978368195084372,0.9927716628766221,0.9851463375607266,,1312,1669,valid,valid,valid
GreenBeads63x.lif-Series003,bead4,,,,,,,,,,0.9970445657674584,0.9952724266147894,0.9831616016177153,,879,1622,valid,valid,valid
GreenBeads63x.lif-Series003,bead5,,,,,,,,,,0.9968921573282381,0.9922208343825162,0.986887301573789,,1146,1122,valid,valid,valid
GreenBeads63x.lif-Series003,bead6,,,,,,,,,,0.9990643131264128,0.9926209770883604,0.9915444531924955,,111,961,valid,valid,valid
GreenBeads63x.lif-Series003,bead7,,,,,,,,,,0.9968434269943044,0.9885822907550702,0.9851600454340967,,933,583,valid,valid,valid
GreenBeads63x.lif-Series003,bead8,,,,,,,,,,0.9985994465917946,0.9954678860760547,0.989745534950916,,159,1512,valid,valid,valid
GreenBeads63x.lif-Series003,bead9,,,,,,,,,,0.9962253120260447,0.9933930414607529,0.9874873342987792,,1323,676,valid,valid,valid
GreenBeads63x.lif-Series003,bead10,,,,,,,,,,0.9985047938510706,0.9929131772338419,0.9877942473554323,,410,1378,valid,valid,valid
GreenBeads63x.lif-Series003,bead11,,,,,,,,,,0.9936953130972245,0.9960225375760501,0.9798862771859588,,1016,101,valid,valid,valid
GreenBeads63x.lif-Series003,bead12,,,,,,,,,,0.997344332359548,0.9923089594002886,0.9881258881678414,,1136,338,valid,valid,valid
GreenBeads63x.lif-Series003,bead13,,,,,,,,,,0.9884462516462582,0.9809379033335818,0.9876159025843742,,1018,287,outlier (above upper fence of 0.297µm),valid,outlier (above upper fence of 1.038µm)
GreenBeads63x.lif-Series003,bead14,,,,,,,,,,0.9985894225368118,0.9952595513726109,0.984895705646809,,80,1510,valid,valid,valid
GreenBeads63x.lif-Series003,bead15,,,,,,,,,,0.9977772099373463,0.9935558706563578,0.9923038288411227,,535,1346,valid,valid,valid
GreenBeads63x.lif-Series003,bead16,,,,,,,,,,0.9966690823194707,0.9907387689900854,0.988062333093038,,748,1557,valid,valid,valid
GreenBeads63x.lif-Series003,bead17,,,,,,,,,,0.9972167376534046,0.9943570613789127,0.9776345696847781,,500,1293,valid,valid,valid
GreenBeads63x.lif-Series003,bead18,,,,,,,,,,0.9972511178856952,0.9932383886956992,0.9842380238652992,,690,186,valid,valid,valid
GreenBeads63x.lif-Series003,bead19,,,,,,,,,,0.9977200085286982,0.9951187173183915,0.9930325772053363,,1045,1552,valid,valid,valid
GreenBeads63x.lif-Series003,bead20,,,,,,,,,,0.9974916530747979,0.9943950962908165,0.9881016270857895,,1247,1746,valid,valid,valid
GreenBeads63x.lif-Series003,bead21,,,,,,,,,,0.9990756628388231,0.9952868976843627,0.9898248645643044,,1094,1613,valid,valid,valid
GreenBeads63x.lif-Series003,bead22,,,,,,,,,,0.9972686747594669,0.9928718242186745,0.9861414986254976,,831,1488,valid,valid,valid
GreenBeads63x.lif-Series003,bead23,,,,,,,,,,0.9985191772482921,0.9919729205530635,0.9884907237862871,,810,806,valid,valid,valid
GreenBeads63x.lif-Series003,bead24,,,,,,,,,,0.998631575882382,0.9929567202493723,0.9809969880787116,,87,862,valid,valid,valid
GreenBeads63x.lif-Series003,bead25,,,,,,,,,,0.9950440813157139,0.9959155953161163,0.9820498458947935,,1040,1955,valid,valid,valid
GreenBeads63x.lif-Series003,bead26,,,,,,,,,,0.9968441127461409,0.9908943748965617,0.9801684276094784,,506,644,valid,valid,valid
GreenBeads63x.lif-Series003,bead27,,,,,,,,,,0.9967592894057478,0.9933551184863234,0.983557390438971,,1013,141,valid,valid,valid
GreenBeads63x.lif-Series003,bead28,,,,,,,,,,0.9978535745739603,0.9935627642839868,0.9821763037219096,,282,1300,valid,valid,valid
GreenBeads63x.lif-Series003,bead29,,,,,,,,,,0.998775128719634,0.9942015966989713,0.9753464134774636,,212,366,valid,valid,valid
GreenBeads63x.lif-Series003,bead30,,,,,,,,,,0.9972012603930541,0.9943010657819017,0.9846950245105426,,1573,1169,valid,valid,valid
GreenBeads63x.lif-Series003,bead31,,,,,,,,,,0.9978548640974184,0.9945889468012713,0.9874407729940345,,1371,1666,valid,valid,valid
GreenBeads63x.lif-Series003,bead32,,,,,,,,,,0.9981555245868957,0.9934231077813018,0.9885596003665328,,413,1966,valid,valid,valid
GreenBeads63x.lif-Series003,bead33,,,,,,,,,,0.9987771166907317,0.9953847343636714,0.9883735248758545,,261,792,valid,valid,valid
GreenBeads63x.lif-Series003,bead34,,,,,,,,,,0.9941425752636539,0.9860116784141966,0.9861628208829512,,1016,403,valid,valid,valid
GreenBeads63x.lif-Series003,bead35,,,,,,,,,,0.9972572960754297,0.991821876387676,0.9896166084002409,,1011,858,valid,valid,valid
GreenBeads63x.lif-Series003,bead36,,,,,,,,,,0.9960649795628662,0.9897946625560491,0.9834631692519746,,455,1388,valid,valid,valid
GreenBeads63x.lif-Series003,bead37,,,,,,,,,,0.9963214248794137,0.9961617685829058,0.9825252788136194,,1173,117,valid,valid,valid
GreenBeads63x.lif-Series003,bead38,,,,,,,,,,0.9973753374431077,0.9961076336829203,0.9837405974859839,,1280,2023,valid,valid,valid
GreenBeads63x.lif-Series003,bead39,,,,,,,,,,0.997876957145313,0.9932235990037247,0.9836318706118841,,1435,1491,valid,valid,valid
GreenBeads63x.lif-Series003,bead40,,,,,,,,,,0.9963510202554818,0.9910780953325731,0.9859821922396561,,1064,485,valid,valid,valid
GreenBeads63x.lif-Series003,bead41,,,,,,,,,,0.996985077361169,0.9924939271128783,0.9897736184267715,,941,778,valid,valid,valid
GreenBeads63x.lif-Series003,bead42,,,,,,,,,,0.9972979205158574,0.9921760548065234,0.9719096543009297,,162,505,valid,valid,valid
GreenBeads63x.lif-Series003,bead43,,,,,,,,,,0.9975617427657418,0.9937380933166641,0.9923627641684131,,184,1563,valid,valid,valid
GreenBeads63x.lif-Series003,bead44,,,,,,,,,,0.9976771132546407,0.9917271033083411,0.9820526550960303,,1423,1059,valid,valid,valid
GreenBeads63x.lif-Series003,bead45,,,,,,,,,,0.9980055501293542,0.9920385772853517,0.9821885922468916,,337,529,valid,valid,valid
GreenBeads63x.lif-Series003,bead46,,,,,,,,,,0.997121725275129,0.9926808831790248,0.9794056976226809,,960,149,valid,valid,valid
GreenBeads63x.lif-Series003,bead47,,,,,,,,,,0.9971513423810879,0.9927640788967468,0.9892609867693932,,1261,854,valid,valid,valid
GreenBeads63x.lif-Series003,bead48,,,,,,,,,,0.9985204398682166,0.9949233286399113,0.9904890454549367,,55,1583,valid,valid,valid
GreenBeads63x.lif-Series003,bead49,,,,,,,,,,0.9974115269491751,0.9926728615090368,0.9900221770329303,,790,675,valid,valid,valid
GreenBeads63x.lif-Series003,bead50,,,,,,,,,,0.9979974396478142,0.9889154546410125,0.9874948658577348,,471,48,valid,outlier (above upper fence of 0.308µm),valid
GreenBeads63x.lif-Series003,bead51,,,,,,,,,,0.9975584343404252,0.9954345577121073,0.9895021339527252,,391,1488,valid,valid,valid
GreenBeads63x.lif-Series003,bead52,,,,,,,,,,0.9981266177730505,0.9941130714620342,0.9918151432385389,,1645,973,valid,valid,valid
GreenBeads63x.lif-Series003,bead53,,,,,,,,,,0.9973411922097041,0.993978397159075,0.9764361794366111,,412,777,valid,valid,valid
GreenBeads63x.lif-Series003,bead54,,,,,,,,,,0.9964356059327387,0.994096819350508,0.9744386504651771,,950,995,valid,valid,valid
GreenBeads63x.lif-Series003,bead55,,,,,,,,,,0.995728303612674,0.9918949466094811,0.9815404146501009,,1236,391,valid,valid,valid
GreenBeads63x.lif-Series003,bead56,,,,,,,,,,0.9936610760055818,0.9917102066907044,0.9795125880500811,,904,170,valid,valid,valid
GreenBeads63x.lif-Series003,bead57,,,,,,,,,,0.9982576103283061,0.9949860787179123,0.9857328195019636,,1022,1034,valid,valid,valid
GreenBeads63x.lif-Series003,bead58,,,,,,,,,,0.9971525160021903,0.9925115819967439,0.9918221641721574,,1751,512,valid,valid,valid
GreenBeads63x.lif-Series003,bead59,,,,,,,,,,0.999304889369384,0.9952368294495646,0.984970169711625,,225,1543,valid,valid,valid
GreenBeads63x.lif-Series003,bead60,,,,,,,,,,0.9956204597437343,0.9943412044152908,0.9903151277376121,,433,131,valid,valid,outlier (above upper fence of 1.038µm)
GreenBeads63x.lif-Series003,bead61,,,,,,,,,,0.9975789158558555,0.9943407075722596,0.9857027288451734,,842,1668,valid,valid,valid
GreenBeads63x.lif-Series003,bead62,,,,,,,,,,0.9969122063885769,0.9935928923542442,0.9845481574019656,,1261,292,valid,valid,valid
GreenBeads63x.lif-Series003,bead63,,,,,,,,,,0.9965260596104311,0.9946917757233155,0.9914456716801404,,1677,943,valid,valid,valid
GreenBeads63x.lif-Series003,bead64,,,,,,,,,,0.9960206222393708,0.9933808201572187,0.9867370093153645,,544,1395,valid,valid,valid
GreenBeads63x.lif-Series003,bead65,,,,,,,,,,0.9970589624584393,0.9923464877095977,0.9898187046416416,,528,567,valid,valid,valid
GreenBeads63x.lif-Series003,bead66,,,,,,,,,,0.997393592821299,0.9910535562582993,0.9794954067930096,,1502,120,valid,valid,valid
GreenBeads63x.lif-Series003,bead67,,,,,,,,,,0.9981148550165113,0.9955085999363439,0.9918577586630636,,1021,1519,valid,valid,valid
GreenBeads63x.lif-Series003,bead68,,,,,,,,,,0.9974397056246631,0.9955132837996492,0.9840763641844718,,1873,1480,valid,valid,valid
GreenBeads63x.lif-Series003,bead69,,,,,,,,,,0.9924721693910543,0.9944722320213939,0.9798251487969861,,489,1258,valid,valid,valid
GreenBeads63x.lif-Series003,bead70,,,,,,,,,,0.9988950620847594,0.9958408783166477,0.9894159082519082,,38,1453,valid,valid,valid
GreenBeads63x.lif-Series003,bead71,,,,,,,,,,0.9982615980276008,0.9944874242599927,0.9817469211211349,,1186,1101,valid,valid,valid
GreenBeads63x.lif-Series003,bead72,,,,,,,,,,0.99770137313911,0.9947988057224579,0.9897816018369018,,1808,1178,valid,valid,valid
GreenBeads63x.lif-Series003,bead73,,,,,,,,,,0.9969126688527874,0.9959988161872061,0.9805881522446114,,1864,1662,valid,valid,valid
GreenBeads63x.lif-Series003,bead74,,,,,,,,,,0.9960141268879055,0.9925375547335675,0.9779983772112317,,1344,336,valid,valid,valid
GreenBeads63x.lif-Series003,bead75,,,,,,,,,,0.9969813702894589,0.9957595641917226,0.9877292880771572,,1189,1057,valid,valid,valid
GreenBeads63x.lif-Series003,bead76,,,,,,,,,,0.9971989677534996,0.9919933652114578,0.983797927445093,,699,1472,valid,valid,valid
GreenBeads63x.lif-Series003,bead77,,,,,,,,,,0.9955199428370818,0.9919281653073386,0.980302226453971,,1246,1939,valid,valid,valid
GreenBeads63x.lif-Series003,bead78,,,,,,,,,,0.9977415331011619,0.9954533856751353,0.9908687999498713,,341,1579,valid,valid,valid
GreenBeads63x.lif-Series003,bead79,,,,,,,,,,0.9959184227911195,0.9963954702526707,0.9820477206346454,,715,1747,valid,valid,valid
GreenBeads63x.lif-Series003,bead80,,,,,,,,,,0.996681288968854,0.9877068767739038,0.9879974907072182,,1097,720,valid,valid,valid
GreenBeads63x.lif-Series003,bead81,,,,,,,,,,0.9957477974559495,0.9903664982983805,0.9840401521462148,,312,1151,valid,valid,valid
GreenBeads63x.lif-Series003,bead82,,,,,,,,,,0.9962093560578916,0.9934720223238773,0.9882934528812513,,748,174,valid,valid,valid
GreenBeads63x.lif-Series003,bead83,,,,,,,,,,0.9953378100091016,0.9869761139308849,0.9729565039425199,,641,332,valid,valid,valid
GreenBeads63x.lif-Series003,bead84,,,,,,,,,,0.9981150634209887,0.994756294293203,0.9899856613240173,,638,571,valid,valid,valid
GreenBeads63x.lif-Series003,bead85,,,,,,,,,,0.9955849329075809,0.992775716512389,0.9849179296472931,,1215,288,valid,valid,valid
GreenBeads63x.lif-Series003,bead86,,,,,,,,,,0.9971595276469508,0.9913975343877047,0.9857905431748676,,880,249,valid,valid,valid
GreenBeads63x.lif-Series003,bead87,,,,,,,,,,0.9967757869446444,0.9907100025320811,0.9870729757057624,,1682,1024,valid,valid,valid
GreenBeads63x.lif-Series003,bead88,,,,,,,,,,0.9957997768707668,0.990777186537139,0.975442184747734,,1180,668,valid,valid,valid
GreenBeads63x.lif-Series003,bead89,,,,,,,,,,0.9973708478234105,0.995047310890834,0.9785206180238885,,109,1237,valid,valid,valid
GreenBeads63x.lif-Series003,bead90,,,,,,,,,,0.9986739865296183,0.9959398349652051,0.9896459169639564,,296,327,valid,valid,valid
GreenBeads63x.lif-Series003,bead91,,,,,,,,,,0.9841952170955424,0.9953461757357398,0.9861293044032471,,1300,275,valid,valid,valid
GreenBeads63x.lif-Series003,bead92,,,,,,,,,,0.9950343685946403,0.99321815273438,0.9817480746475297,,1268,1107,valid,valid,valid
GreenBeads63x.lif-Series003,bead93,,,,,,,,,,0.9985702268267278,0.9954474651438378,0.987556175392262,,1094,1294,valid,valid,valid
GreenBeads63x.lif-Series003,bead94,,,,,,,,,,0.998046940506481,0.991428916168302,0.989337499136237,,786,2010,valid,valid,valid
GreenBeads63x.lif-Series003,bead95,,,,,,,,,,0.9986318589808889,0.994840228328204,0.9909343544456723,,863,1923,valid,valid,valid
GreenBeads63x.lif-Series003,bead96,,,,,,,,,,0.9970068910601233,0.9906495382495002,0.9878731407540488,,1156,489,valid,valid,valid
GreenBeads63x.lif-Series003,bead97,,,,,,,,,,0.9967954643747265,0.9928311118325399,0.9803622243014439,,1185,1001,valid,valid,valid
GreenBeads63x.lif-Series003,bead98,,,,,,,,,,0.9962957286964607,0.9244472403548246,0.9801694073177496,,1805,1784,valid,R2 below R2 Threshold,valid
GreenBeads63x.lif-Series003,bead99,,,,,,,,,,0.9957083860531941,0.9936109065187974,0.9781626221065096,,877,1263,valid,valid,valid
GreenBeads63x.lif-Series003,bead100,,,,,,,,,,0.997483404788183,0.9911007299041492,0.9925307600971806,,1106,578,valid,valid,valid
GreenBeads63x.lif-Series003,bead101,,,,,,,,,,0.995905426781276,0.9936634718782354,0.9888408320489276,,88,1427,valid,valid,valid
GreenBeads63x.lif-Series003,bead102,,,,,,,,,,0.9967095711542118,0.9935167987694525,0.9741829265974021,,613,923,valid,valid,valid
GreenBeads63x.lif-Series003,bead103,,,,,,,,,,0.9975626039829562,0.9936254325213901,0.9784303466570659,,812,175,valid,valid,valid
GreenBeads63x.lif-Series003,bead104,,,,,,,,,,0.9970763616411942,0.9927112310571246,0.9851671509798207,,663,977,valid,valid,valid
GreenBeads63x.lif-Series003,bead105,,,,,,,,,,0.997290643252779,0.9901558369391074,0.987678441873185,,513,507,valid,valid,valid
GreenBeads63x.lif-Series003,bead106,,,,,,,,,,0.996644476896866,0.9921435801294117,0.9817773401682017,,428,678,valid,valid,valid
GreenBeads63x.lif-Series003,bead107,,,,,,,,,,0.9964563688324337,0.9925388177394306,0.9773623347339321,,594,90,valid,outlier (above upper fence of 0.308µm),valid
GreenBeads63x.lif-Series003,bead108,,,,,,,,,,0.9972382673057443,0.9951511434620827,0.9841044405236384,,1272,1057,valid,valid,valid
GreenBeads63x.lif-Series003,bead109,,,,,,,,,,0.9964138740868911,0.9910755797236,0.9884403273443086,,1092,419,valid,valid,valid
GreenBeads63x.lif-Series003,bead110,,,,,,,,,,0.9953601113989622,0.9922560719654178,0.9816725477789392,,13,1839,valid,valid,valid
GreenBeads63x.lif-Series003,bead111,,,,,,,,,,0.9981982111796787,0.9969745808386935,0.9919486362210468,,1894,493,valid,valid,valid
GreenBeads63x.lif-Series003,bead112,,,,,,,,,,0.9965011353464988,0.9923404088878524,0.9856328781612524,,1779,927,valid,valid,valid
GreenBeads63x.lif-Series003,bead113,,,,,,,,,,0.995726689659012,0.9928791676541756,0.9901328258951364,,1711,978,valid,valid,valid
GreenBeads63x.lif-Series003,bead114,,,,,,,,,,0.9981942572306076,0.9944056840073401,0.990434271103714,,188,1037,valid,valid,valid
