Image,Bead,X_measured_FWHM,Y_measured_FWHM,Z_measured_FWHM,X_theoretical_FWHM,Y_theoretical_FWHM,Z_theoretical_FWHM,X_ratio,Y_ratio,Z_ratio,X_fit,Y_fit,Z_fit,Lateral_Asymmetry,X_coordinate,Y_coordinate,X_validity,Y_validity,Z_validity
Image7,bead0,0.293,0.235,0.695,0.191,0.191,0.72,1.53,1.23,0.97,0.9991393906257608,0.9980808514680699,0.9826004166134191,0.8,851,224,outlier (above upper fence of 0.256µm),valid,outlier (above upper fence of 0.682µm)
Image7,bead1,0.265,0.243,0.602,0.191,0.191,0.72,1.39,1.27,0.84,0.9987439109112883,0.9980252034939051,0.9722838098359411,0.92,27,1253,outlier (above upper fence of 0.256µm),valid,valid
Image7,bead2,0.23,0.233,0.604,0.191,0.191,0.72,1.2,1.22,0.84,0.998326904811865,0.9968369396736579,0.9804940557179327,0.99,287,1165,valid,valid,valid
Image7,bead3,0.23,0.311,0.666,0.191,0.191,0.72,1.2,1.63,0.93,0.9986588520261208,0.9990210725495628,0.9802076375496604,0.74,241,888,valid,outlier (above upper fence of 0.26µm),valid
Image7,bead4,0.238,0.311,0.692,0.191,0.191,0.72,1.25,1.63,0.96,0.9985013486259199,0.9988337777742698,0.9815586682511734,0.77,272,690,valid,outlier (above upper fence of 0.26µm),outlier (above upper fence of 0.682µm)
Image7,bead5,0.239,0.247,0.652,0.191,0.191,0.72,1.25,1.29,0.91,0.9988963579740875,0.9989099631861017,0.981461868118326,0.97,1184,755,valid,valid,valid
Image7,bead6,0.254,0.227,0.663,0.191,0.191,0.72,1.33,1.18,0.92,0.998793754599298,0.9981189262830209,0.9746203998985121,0.89,1183,332,valid,valid,valid
Image7,bead7,0.236,0.232,0.629,0.191,0.191,0.72,1.23,1.21,0.87,0.9985821012745323,0.9979974645775987,0.97961780910976,0.98,777,632,valid,valid,valid
Image7,bead8,0.235,0.23,0.627,0.191,0.191,0.72,1.23,1.2,0.87,0.9986248204490439,0.9986446597904216,0.9817586627077471,0.98,1003,953,valid,valid,valid
Image7,bead9,0.235,0.231,0.623,0.191,0.191,0.72,1.23,1.21,0.87,0.9981479303180524,0.9979206379221075,0.9819228100251263,0.98,690,1082,valid,valid,valid
Image7,bead10,0.234,0.225,0.649,0.191,0.191,0.72,1.23,1.17,0.9,0.9974023653778349,0.9976659215741451,0.9803865720912925,0.96,564,655,valid,valid,valid
Image7,bead11,0.229,0.231,0.645,0.191,0.191,0.72,1.2,1.21,0.9,0.9980495989009782,0.9977717977858508,0.9778879849077586,0.99,971,1238,valid,valid,valid
Image7,bead12,0.23,0.238,0.642,0.191,0.191,0.72,1.2,1.24,0.89,0.9991570248707962,0.9975697273118607,0.9756970648008214,0.97,367,1157,valid,valid,valid
Image7,bead13,0.234,0.233,0.67,0.191,0.191,0.72,1.22,1.22,0.93,0.9989796470570073,0.9971148170272136,0.9813078402061255,1.0,1023,391,valid,valid,valid
Image7,bead14,0.227,0.234,0.63,0.191,0.191,0.72,1.19,1.23,0.88,0.9986105937781917,0.9978343216759026,0.9819880562190219,0.97,450,172,valid,valid,valid
Image7,bead15,0.222,0.226,0.644,0.191,0.191,0.72,1.16,1.18,0.89,0.9990747137040771,0.998049531645451,0.9783782062049,0.98,1167,936,valid,valid,valid
Image7,bead16,0.234,0.231,0.642,0.191,0.191,0.72,1.23,1.21,0.89,0.9975964460635649,0.9976370499575675,0.9829836568357463,0.98,302,1115,valid,valid,valid
Image7,bead17,0.228,0.233,0.647,0.191,0.191,0.72,1.19,1.22,0.9,0.9992274395382071,0.9971115325190649,0.9803204376835614,0.98,941,712,valid,valid,valid
Image7,bead18,0.243,0.232,0.631,0.191,0.191,0.72,1.27,1.22,0.88,0.9975022487917462,0.9982666647377716,0.9823027527169219,0.96,216,397,valid,valid,valid
Image7,bead19,0.232,0.235,0.62,0.191,0.191,0.72,1.21,1.23,0.86,0.9958457675035751,0.9980773424261099,0.9762916061015143,0.99,616,1061,valid,valid,valid
Image7,bead20,0.23,0.235,0.628,0.191,0.191,0.72,1.2,1.23,0.87,0.997982544753764,0.9985474040731142,0.9779638274672094,0.98,522,693,valid,valid,valid
Image7,bead21,0.221,0.23,0.636,0.191,0.191,0.72,1.16,1.2,0.88,0.9992271308793974,0.9984550664149288,0.981882182563215,0.96,647,733,valid,valid,valid
Image7,bead22,0.222,0.229,0.668,0.191,0.191,0.72,1.16,1.2,0.93,0.9984861104441144,0.9978808708501816,0.9665502015989293,0.97,836,429,valid,valid,valid
Image7,bead23,0.23,0.232,0.644,0.191,0.191,0.72,1.2,1.21,0.89,0.9978196039315514,0.9961501908551783,0.9804418099015633,0.99,1245,551,valid,valid,valid
Image7,bead24,0.227,0.229,0.626,0.191,0.191,0.72,1.19,1.2,0.87,0.9988195091951635,0.9970792899538544,0.9803150613515024,0.99,432,1220,valid,valid,valid
Image7,bead25,0.231,0.238,0.652,0.191,0.191,0.72,1.21,1.25,0.91,0.9993397811196645,0.9980470325880771,0.9823289044587394,0.97,1209,231,valid,valid,valid
Image7,bead26,0.238,0.229,0.637,0.191,0.191,0.72,1.24,1.2,0.89,0.9973337250558434,0.9973822304078844,0.980415927850547,0.96,257,804,valid,valid,valid
Image7,bead27,0.228,0.234,0.654,0.191,0.191,0.72,1.19,1.23,0.91,0.9986250736721849,0.9989738845651038,0.97893702189545,0.97,716,437,valid,valid,valid
Image7,bead28,0.228,0.241,0.637,0.191,0.191,0.72,1.19,1.26,0.89,0.9986566093231587,0.99889162589059,0.9828289526881833,0.94,1084,1128,valid,valid,valid
Image7,bead29,0.227,0.226,0.618,0.191,0.191,0.72,1.19,1.18,0.86,0.9977274553702098,0.9980133813839138,0.9813573901571448,0.99,885,992,valid,valid,valid
Image7,bead30,0.233,0.231,0.654,0.191,0.191,0.72,1.22,1.21,0.91,0.9976396622235404,0.9989258676753486,0.9826331515492842,0.99,905,37,valid,valid,valid
Image7,bead31,0.234,0.236,0.639,0.191,0.191,0.72,1.22,1.24,0.89,0.9984000784630939,0.9982527581124754,0.9733186350608529,0.99,63,942,valid,valid,valid
Image7,bead32,0.233,0.226,0.637,0.191,0.191,0.72,1.22,1.18,0.89,0.9988346689191129,0.9975793203795142,0.9838507226175203,0.97,1111,289,valid,valid,valid
Image7,bead33,0.235,0.224,0.632,0.191,0.191,0.72,1.23,1.17,0.88,0.9984537705095476,0.9979426055088902,0.9814721778435699,0.95,910,1142,valid,valid,valid
Image7,bead34,0.234,0.234,0.634,0.191,0.191,0.72,1.22,1.22,0.88,0.9975191883401231,0.9961068606601484,0.9826376862564355,1.0,310,984,valid,valid,valid
Image7,bead35,0.233,0.235,0.642,0.191,0.191,0.72,1.22,1.23,0.89,0.9977506993974602,0.9982321182759003,0.9754104322136976,1.0,492,1230,valid,valid,valid
Image7,bead36,0.233,0.229,0.638,0.191,0.191,0.72,1.22,1.2,0.89,0.9982773160976398,0.9972258172712483,0.9811640964282053,0.98,46,564,valid,valid,valid
Image7,bead37,0.23,0.232,0.649,0.191,0.191,0.72,1.2,1.21,0.9,0.9977669427377822,0.9977669694730197,0.9810654681115856,0.99,632,635,valid,valid,valid
Image7,bead38,0.225,0.228,0.67,0.191,0.191,0.72,1.18,1.19,0.93,0.9977127555273415,0.995621731986923,0.9823625702377394,0.99,1048,437,valid,valid,valid
Image7,bead39,0.23,0.232,0.653,0.191,0.191,0.72,1.2,1.22,0.91,0.9983255826017443,0.9977079175811828,0.9783798569117407,0.99,831,769,valid,valid,valid
Image7,bead40,0.216,0.229,0.627,0.191,0.191,0.72,1.13,1.2,0.87,0.9970548259930078,0.991616220408295,0.9810016592028813,0.94,376,694,valid,valid,valid
Image7,bead41,0.237,0.229,0.68,0.191,0.191,0.72,1.24,1.2,0.95,0.9986039288730737,0.9976243087895615,0.9740586387610672,0.97,884,912,valid,valid,valid
Image7,bead42,0.224,0.234,0.655,0.191,0.191,0.72,1.17,1.22,0.91,0.996386584792418,0.9971020656087745,0.9728524117830473,0.96,916,501,valid,valid,valid
Image7,bead43,0.226,0.236,0.601,0.191,0.191,0.72,1.18,1.23,0.84,0.9968382172065654,0.9973372075072271,0.9792380007709858,0.96,161,148,valid,valid,valid
Image7,bead44,0.237,0.238,0.666,0.191,0.191,0.72,1.24,1.24,0.92,0.9986097269474868,0.9990965257511512,0.9808249313032473,0.99,1229,150,valid,valid,valid
Image7,bead45,0.226,0.226,0.632,0.191,0.191,0.72,1.18,1.18,0.88,0.9937405575907913,0.9970961052101776,0.9765365557424878,1.0,124,502,valid,valid,valid
Image6,bead0,0.318,0.283,0.737,0.191,0.191,0.72,1.66,1.48,1.02,0.9972646593694134,0.996795032843469,0.988530383991089,0.89,645,262,outlier (above upper fence of 0.256µm),outlier (above upper fence of 0.26µm),outlier (above upper fence of 0.682µm)
Image6,bead1,0.271,0.283,0.743,0.191,0.191,0.72,1.41,1.48,1.03,0.9966344914382658,0.9975338463933153,0.9908182565902791,0.96,736,474,outlier (above upper fence of 0.256µm),outlier (above upper fence of 0.26µm),outlier (above upper fence of 0.682µm)
Image6,bead2,0.334,0.273,0.754,0.191,0.191,0.72,1.75,1.43,1.05,0.9978713989741629,0.9968547905676899,0.9887455716871254,0.82,961,592,outlier (above upper fence of 0.256µm),outlier (above upper fence of 0.26µm),outlier (above upper fence of 0.682µm)
Image6,bead3,0.228,0.224,0.681,0.191,0.191,0.72,1.19,1.17,0.95,0.9985748960806143,0.9970689932339579,0.9895642967210689,0.98,604,746,valid,valid,valid
Image6,bead4,0.228,0.23,0.672,0.191,0.191,0.72,1.19,1.2,0.93,0.9991012735883152,0.9988442548495863,0.9865373938267692,0.99,721,955,valid,valid,valid
Image6,bead5,0.231,0.23,0.684,0.191,0.191,0.72,1.21,1.2,0.95,0.9988867306677633,0.9981091289985867,0.9877464541899973,1.0,221,1171,valid,valid,outlier (above upper fence of 0.682µm)
Image6,bead6,0.229,0.225,0.677,0.191,0.191,0.72,1.2,1.17,0.94,0.9981192120204915,0.9984661185675263,0.987817592152946,0.98,242,1079,valid,valid,valid
Image6,bead7,0.227,0.235,0.686,0.191,0.191,0.72,1.19,1.23,0.95,0.9988974334681766,0.9978448625567475,0.9878435784440951,0.97,63,469,valid,valid,outlier (above upper fence of 0.682µm)
Image6,bead8,0.229,0.232,0.673,0.191,0.191,0.72,1.2,1.21,0.94,0.996982787880425,0.9965533395138166,0.9857561730689676,0.99,528,131,valid,valid,valid
Image6,bead9,0.228,0.226,0.7,0.191,0.191,0.72,1.19,1.18,0.97,0.9966028323393464,0.9961829547162474,0.9887496714772515,0.99,924,1221,valid,valid,outlier (above upper fence of 0.682µm)
Image4,bead0,0.233,0.236,0.479,0.191,0.191,0.72,1.22,1.23,0.67,0.9992300783129586,0.998936807810008,0.9900532416657083,0.99,963,812,valid,valid,valid
Image4,bead1,0.233,0.225,0.507,0.191,0.191,0.72,1.22,1.18,0.7,0.9989808713115613,0.9976844521775005,0.9901112310287561,0.96,348,1152,valid,valid,valid
Image4,bead2,0.235,0.231,0.472,0.191,0.191,0.72,1.23,1.21,0.66,0.9981973141922702,0.9972977091687797,0.9879678799546763,0.98,776,291,valid,valid,valid
Image4,bead3,0.238,0.239,0.497,0.191,0.191,0.72,1.25,1.25,0.69,0.9972685820423898,0.996749014339161,0.9892120300988712,1.0,487,163,valid,valid,valid
Image4,bead4,0.239,0.227,0.484,0.191,0.191,0.72,1.25,1.19,0.67,0.9980757946078386,0.9974970298285343,0.989439914398572,0.95,1117,594,valid,valid,valid
Image4,bead5,0.221,0.236,0.501,0.191,0.191,0.72,1.16,1.24,0.7,0.9979406459919551,0.9960609980058913,0.9888500541459443,0.93,544,454,valid,valid,valid
Image4,bead6,0.226,0.234,0.52,0.191,0.191,0.72,1.18,1.22,0.72,0.9986899014633318,0.9956554170347471,0.9886624849885167,0.97,42,253,valid,valid,valid
Image4,bead7,0.225,0.234,0.482,0.191,0.191,0.72,1.18,1.22,0.67,0.9981554961217765,0.9961245149152,0.9882966580850989,0.96,1251,691,valid,valid,valid
Image4,bead8,0.232,0.229,0.502,0.191,0.191,0.72,1.21,1.2,0.7,0.9956939377810403,0.9961123570809448,0.98775779799032,0.99,58,390,valid,valid,valid
Image4,bead9,0.235,0.232,0.491,0.191,0.191,0.72,1.23,1.21,0.68,0.995210356235334,0.9955525360650461,0.9858968259677979,0.99,1115,703,valid,valid,valid
Image4,bead10,0.217,0.223,0.498,0.191,0.191,0.72,1.14,1.16,0.69,0.9987041861726953,0.9965022773303929,0.979239141943979,0.98,131,318,valid,valid,valid
Image4,bead11,0.241,0.228,0.491,0.191,0.191,0.72,1.26,1.19,0.68,0.9975316414011571,0.997216021959826,0.9868406625311267,0.95,883,172,valid,valid,valid
Image4,bead12,0.229,0.225,0.5,0.191,0.191,0.72,1.2,1.18,0.69,0.9946887074277353,0.9972476449331519,0.9855137812455781,0.99,1148,1261,valid,valid,valid
Image4,bead13,0.233,0.241,0.503,0.191,0.191,0.72,1.22,1.26,0.7,0.9986104590330137,0.995778709738745,0.9908565937143075,0.97,355,747,valid,valid,valid
Image4,bead14,0.227,0.218,0.487,0.191,0.191,0.72,1.19,1.14,0.68,0.9969976145876417,0.9930847726768717,0.986293402917515,0.96,340,1205,valid,valid,valid
Image4,bead15,0.224,0.231,0.49,0.191,0.191,0.72,1.17,1.21,0.68,0.9979098555709675,0.9949501076415749,0.9878614419420023,0.97,355,475,valid,valid,valid
Image4,bead16,0.226,0.221,0.471,0.191,0.191,0.72,1.18,1.16,0.66,0.995578173437521,0.9956816014352423,0.9829831928405601,0.98,825,559,valid,valid,valid
Image4,bead17,0.226,0.211,0.492,0.191,0.191,0.72,1.18,1.1,0.68,0.9906615572828162,0.9954293003294923,0.9855328560183452,0.94,452,381,valid,valid,valid
Image5,bead0,0.232,0.23,0.525,0.191,0.191,0.72,1.22,1.2,0.73,0.9981273500466628,0.9970929917882084,0.9925394640745238,0.99,392,1070,valid,valid,valid
Image5,bead1,0.243,0.228,0.547,0.191,0.191,0.72,1.27,1.19,0.76,0.9987803401728684,0.998227623568461,0.9925771864183202,0.94,155,1063,valid,valid,valid
Image5,bead2,0.22,0.222,0.54,0.191,0.191,0.72,1.15,1.16,0.75,0.9990142898142435,0.9974541907269048,0.9903766260738184,0.99,184,751,valid,valid,valid
Image5,bead3,0.226,0.243,0.519,0.191,0.191,0.72,1.18,1.27,0.72,0.9979780087823426,0.9948419319462088,0.9900822241318955,0.93,1155,739,valid,valid,valid
Image5,bead4,0.232,0.233,0.501,0.191,0.191,0.72,1.21,1.22,0.7,0.9986308164055757,0.9979807729587481,0.9916903819232251,1.0,1243,904,valid,valid,valid
Image5,bead5,0.237,0.225,0.525,0.191,0.191,0.72,1.24,1.18,0.73,0.9971103441572327,0.9975759697509711,0.991769400666543,0.95,419,811,valid,valid,valid
Image5,bead6,0.226,0.229,0.52,0.191,0.191,0.72,1.18,1.2,0.72,0.9978817246359513,0.9980495918413512,0.988501435799685,0.99,414,346,valid,valid,valid
Image5,bead7,0.232,0.23,0.538,0.191,0.191,0.72,1.22,1.2,0.75,0.9971796535056965,0.9982947883971598,0.9838375494817883,0.99,130,148,valid,valid,valid
Image5,bead8,0.23,0.228,0.54,0.191,0.191,0.72,1.2,1.19,0.75,0.9976899131549763,0.9966971089888758,0.9908789696670103,0.99,166,555,valid,valid,valid
Image5,bead9,0.219,0.207,0.513,0.191,0.191,0.72,1.14,1.08,0.71,0.998439883483318,0.9964134397471405,0.9838710258537483,0.95,267,436,valid,outlier (below lower fence of 0.209µm),valid
Image5,bead10,0.23,0.221,0.509,0.191,0.191,0.72,1.2,1.15,0.71,0.9887545819807806,0.9961011945368019,0.9887620374711641,0.96,122,201,valid,valid,valid
Image1,bead0,0.253,0.233,0.575,0.191,0.191,0.72,1.32,1.22,0.8,0.9989725552642422,0.9977526273319298,0.9844976946773074,0.92,576,617,valid,valid,valid
Image2,bead0,0.227,0.231,0.506,0.191,0.191,0.72,1.19,1.21,0.7,0.9997363919963081,0.9979266675352799,0.992029406243164,0.98,760,968,valid,valid,valid
Image2,bead1,0.234,0.23,0.509,0.191,0.191,0.72,1.22,1.2,0.71,0.9965698637343893,0.9982612144509816,0.9907254444404707,0.98,454,70,valid,valid,valid
Image2,bead2,0.233,0.236,0.507,0.191,0.191,0.72,1.22,1.24,0.7,0.9978604029086247,0.9968358882112272,0.9902716008429061,0.99,1188,106,valid,valid,valid
Image2,bead3,0.229,0.228,0.499,0.191,0.191,0.72,1.2,1.19,0.69,0.9985115240938023,0.9977703461218476,0.9889194997888304,1.0,955,270,valid,valid,valid
Image2,bead4,0.236,0.228,0.511,0.191,0.191,0.72,1.24,1.19,0.71,0.9973811426518773,0.9968306572261333,0.9914628882315719,0.96,469,206,valid,valid,valid
Image2,bead5,0.232,0.239,0.524,0.191,0.191,0.72,1.21,1.25,0.73,0.9985367065186167,0.9951550787542436,0.9898698622777703,0.97,1043,1165,valid,valid,valid
Image2,bead6,0.239,0.238,0.517,0.191,0.191,0.72,1.25,1.24,0.72,0.9932231688633122,0.9978757955930572,0.9922811898169501,1.0,543,134,valid,valid,valid
Image2,bead7,0.231,0.231,0.508,0.191,0.191,0.72,1.21,1.21,0.71,0.9941905184479852,0.995438058769874,0.9895478235477249,1.0,324,662,valid,valid,valid
Image2,bead8,0.229,0.219,0.503,0.191,0.191,0.72,1.2,1.15,0.7,0.9965178328535804,0.9964266531208559,0.9889002394614871,0.96,766,563,valid,valid,valid
Image2,bead9,0.227,0.231,0.544,0.191,0.191,0.72,1.19,1.21,0.76,0.9980647151254189,0.9983733316699667,0.9804170730970566,0.99,896,1256,valid,valid,valid
Image2,bead10,0.229,0.221,0.48,0.191,0.191,0.72,1.2,1.15,0.67,0.9974421792138157,0.997814073423506,0.990601982139338,0.96,752,1020,valid,valid,valid
Image2,bead11,0.232,0.227,0.518,0.191,0.191,0.72,1.21,1.19,0.72,0.9986283359440026,0.996433259442648,0.989797291783696,0.98,766,291,valid,valid,valid
Image2,bead12,0.232,0.231,0.494,0.191,0.191,0.72,1.21,1.21,0.69,0.9939124800568577,0.9988066693497405,0.9830778508512854,1.0,1236,375,valid,valid,valid
Image2,bead13,0.237,0.223,0.514,0.191,0.191,0.72,1.24,1.17,0.71,0.9932534112791729,0.9950283906169726,0.9864033163613112,0.94,863,197,valid,valid,valid
Image2,bead14,0.225,0.216,0.538,0.191,0.191,0.72,1.17,1.13,0.75,0.9981116300976124,0.9918173841109899,0.9825439890342118,0.96,318,1089,valid,valid,valid
